geneID	HS01	HS02	HS03	HS04	HS05	CL08	CL10	CL11	CL12	CL13
CAPN14	2.382528868993616	0.353661071761544	1.4521492745689837	0.6387042628141295	1.118357592990695	-0.3994039724613933	-1.767016057459233	-1.1167072028761718	-1.7520886486417673	-0.25981728798388715
CAPN3	4.282122489534691	4.500412708356815	3.5109564346882935	4.24439683793086	2.1584931609686953	1.7577168854733356	1.617418036713359	0.9058361463803267	1.5826144707643326	0.805152688173663
CAPN6	1.420002989525512	0.8221989342567203	0.44227962080661326	0.8501211076137523	1.559642583903478	-2.961328742896965	0.6482032900827526	-1.753029344833126	-2.814695200574111	-0.6379573164410004
CAPNS2	6.181774288052058	6.538575442969407	5.611148270661995	6.315630109032342	5.413258206427242	5.315585733342303	1.0278158630466532	2.7631310370865516	2.5705851407646563	3.3886792343171406
CARD11	-0.20899868150931103	-0.4873755410429388	0.39535960491903877	0.4096339556977362	-2.1481247943804087	4.513202401674314	4.841172724020079	4.918164740515886	5.537051972507945	5.212380285569428
CARD16	1.4176194372847721	2.7113062941066026	1.785086144375282	2.7354010346519346	1.7757521021426126	4.2036377860561585	4.607236208554336	5.123676796838956	4.735364933911941	4.79991334237021
CARD9	-0.09235390557663302	0.5829467357030471	0.8977978957694115	1.046542303124255	0.3472160155505082	3.502889260048888	3.5493511930339046	3.076153129276872	3.207800845336228	3.719578990063366
CARHSP1	3.905352661287282	4.501379782458615	3.8325017615601915	4.491997508558098	4.844318331617081	7.023207766806926	6.228003637441068	6.28587490271181	6.482954407842152	5.9539443923629936
CARMIL2	-0.6582044125251073	-0.25729506368204164	-0.5437510687615374	-0.7762205088438252	0.20345202560831852	2.395227712407106	2.561035344794755	3.411656439858832	2.892993125892658	2.8099017688673262
CASKIN1	1.1224127020675279	1.087756866549808	0.3235596150454977	2.1077984369238	0.783664152982	-1.2212375052288975	-3.5953660527930675	-2.350033638162324	-2.847900263118863	-2.5716985396057557
CASP4	6.049644771972683	6.131177881169097	5.804649691385953	6.018001184788899	6.271106769841894	8.04799252783458	7.752470456566187	8.437055963792169	8.488031197612665	7.849598200029667
CASP5	-2.3731112622363995	-4.847846593164432	-3.6012617975206336	-1.7945542169379878	-2.1481247943804087	2.4197200988627143	4.183944491974862	4.591261116584585	4.197573243907795	3.7920723899782365
CASP8	3.243104661740224	3.768518545014044	3.5791920654789973	3.27821387171174	3.83958169634991	5.474673611270759	5.2187679014404855	5.955695808606799	5.8373843484396986	5.598890333272027
CASQ2	0.8109084033933752	2.337387338966919	1.7326502273228652	3.406718631677859	1.0157308506903249	-1.9914796793774077	0.5414386581611099	-5.986281759865761	-6.239113496551503	-0.8655810958821949
CASS4	-2.3801679508790956	-0.19426371417694693	0.9729713601368463	0.2244794008255162	-2.1481247943804087	2.2393534404894457	3.34685702895878	2.6323418794941853	2.4258462128087777	2.2335426077403193
CASZ1	6.832624785407343	6.464018141849696	6.141796359061901	6.049145771928455	6.586067265632039	4.6967730607051905	3.777183861425179	4.468716777495924	3.7454031247144255	4.189725425664436
CATSPER1	-1.5855611066546562	-1.5124054341411013	-2.183014340767365	-2.8560825159935344	-2.1481247943804087	1.2409646498601374	1.3320097764656267	2.006868187332635	1.6696340190693266	1.5547519770644476
CBLB	2.7630238795361297	4.3060718560061995	4.127641161274646	3.8503270866073644	3.4089152968015832	5.03280362903	5.517802110593852	6.631583573238182	5.943302526515615	5.756990127195654
CCDC120	2.6693481252411226	1.7510873033979957	2.491516170179449	2.068664227440876	3.5441923159989432	1.7943448649788112	1.1728089794276446	0.3238770539570221	-0.727865596576062	-1.831753299339728
CCDC129	4.463914079728518	2.9439356118656357	4.037771483114122	3.302116251295743	3.396800760409094	0.12195899174273561	0.18662510030696366	-0.6689974461173538	-0.7261542914622132	-1.279988077979351
CCDC71L	3.391785583071654	4.514065823278075	4.255521289313264	4.599682904116022	3.5719362938441863	6.086368078513702	5.669474296005453	6.809400477640209	6.3113031897164245	5.835860789760389
CCDC85A	2.307028001601562	3.5716078807561344	3.3952610115926656	3.3820262086728206	2.7732883040726444	0.9553356429277614	0.9544583549222586	-1.1432537179380662	-0.39481079299506283	0.5894934017655359
CCDC88B	2.435238706472706	3.0287415206010673	2.687006947468373	3.141724768493037	3.9895041821757533	5.3618165148844295	6.0539681005495405	6.2411047628240555	6.2614665436282255	5.977238990004932
CCDC88C	4.10261256157971	3.9465988782663226	4.6787469191503	3.782742216977961	4.962431101219923	5.901756255458794	6.481510521711391	6.721349938812339	6.428061836161731	6.194653043735162
CCL18	-0.8511681270092014	-1.7152816833651623	-1.6885558087607218	0.17968628390003502	1.4927420055797345	5.7333201726078915	5.8936894313264645	8.936957409528025	7.759945080906289	7.4833707248669565
CCL19	1.0199462046071408	2.7341783144580964	0.4822078570157595	0.4291583713770144	1.2126051338752393	5.369136928087875	4.905922776606113	5.149655672019725	4.723312048803401	4.532892318094776
CCL2	3.994512318533669	3.3964508624554224	3.482751268746567	4.804611754941103	3.1697159921246776	6.282640955256	5.936167001114984	7.587259467453438	6.923439093769534	6.270628001622676
CCL27	5.663125212237093	5.599200395549132	5.0364261039420954	5.791289085232746	5.204329352377273	-1.3913785818506803	-3.2111085020528285	-0.22424266002776713	-2.7178843522762812	1.6251425524112624
CCL3	-1.667657418157191	0.20311957125664137	-2.1541369971416544	0.06511276310897898	-0.5404875611573009	4.93989523742446	5.843785771619167	6.896240030787335	6.513022007756875	5.262622486054661
CCL4	-2.5007763479294374	-0.023276382095013554	-1.360708421679129	-1.2406595125778646	-2.1481247943804087	4.864390692952907	5.836074585884766	7.366026256738232	6.830560052878386	5.916168721329216
CCL4L2	-2.0949830982567854	-0.7294555646996077	-4.176085583929478	-0.6927877163405044	-2.1481247943804087	3.7536396408106008	5.154546181955769	6.217036532295111	1.1441849903519448	4.619087484667263
CCL5	2.115152689261733	2.805058715967763	2.4666154963995206	2.489567704168008	2.5852024675835317	7.566831447615489	7.52690859268349	8.35067457856198	8.971140822246408	7.2037094723551
CCL8	-1.4010160956634234	-0.10506361512944645	-0.36806724589817746	-0.39017589323150736	-0.7025367974155616	5.636441185647046	5.933223730276141	7.904268064066544	7.780969907634191	6.558624895987213
CCR1	0.46532780617696146	2.8078822179546123	1.9868852880304475	3.373537380167006	3.069047967978665	6.654164831861958	6.844425259870573	7.728800665152301	7.50845487486828	7.099677841225433
CCR2	1.1276881391590405	3.239382807666233	2.1019220856401057	2.3917724700131155	2.86014175295826	6.364711702724296	7.0066099840129406	7.473438263594909	6.727658122979469	6.621154731379454
CCR4	0.9393866987616474	1.665049203578395	1.8513916931122938	1.7099841219801748	2.8706330431779534	5.128210336958606	4.396712596615351	4.691772215607644	4.395851534776449	4.849258587985052
CCR5	0.5193977173611657	1.2914226172566854	0.7422361322551485	0.6801348975832981	1.427334533050976	6.178863611060515	6.752903139718582	7.251773993020036	7.4978467274925205	7.319042329236521
CCR7	-0.35813699528300025	1.57184828775624	0.3929636502980825	0.20392528060736254	0.5636385001283505	3.447120488474707	4.673500253318651	4.881016559548535	4.839963393942001	4.861261705311301
CCRL2	-1.7477214517063726	0.5340425000709307	0.07348275478086659	0.7163301819476562	0.5448835238388887	3.991036945932218	4.442774945736287	5.314790906361591	4.932733849675844	4.448861838914249
CD14	4.018748462674393	5.288218020437706	4.730454541976997	5.606929853001312	5.901845043442565	8.993918435041799	8.996609249502686	8.266572244895535	8.996357630005042	9.073432247325059
CD163	5.2440802496281345	6.056124586614722	6.385469035983817	6.4846076069458505	7.321461597867897	8.037012822511283	8.981775364320944	9.463202611285563	8.99868732019677	9.523176317853242
CD180	0.12603405852223648	0.9736325515509746	1.4714734875399984	2.5091036664033464	0.4894453719313394	3.580280548933283	4.644577605673286	4.068731422318601	4.715132912976017	3.6569013881363
CD19	-3.009606976109169	-3.727717344347283	-1.6599283732496264	-1.5529308375512225	-2.1481247943804087	1.069792832325781	1.9272258484219396	2.210692965220074	1.9282168117394043	1.408067398404361
CD1A	4.731631877374224	4.919968420275295	3.93397334875385	5.078783537921259	3.6260088120513703	3.376284452382119	-0.9237900376006256	-1.4775390572429785	0.8917300033589691	2.207319742243983
CD2	0.4004590645761938	1.5442930878214312	0.6541154717254555	0.15214851210893812	0.7434633593157606	6.323987261112896	6.376540587201942	7.318423540340544	7.27501700479219	6.426221336146099
CD207	5.913533150044096	5.479130042644681	5.023696624612226	6.132839652799168	4.239706219660381	4.071909921582689	-3.078792708101758	-1.608715014928009	0.4904235844605721	2.3517255604820972
CD209	1.0879269081347667	3.345061653995377	2.2256685566023644	3.256406474067293	5.201337806777504	5.043404421134067	5.624899088583608	4.703940305218141	4.678986996637595	5.435691531213283
CD22	-0.8131745916933364	0.31836330610725455	0.31872554852555934	0.0941365505886693	-2.1481247943804087	1.996549626460017	2.8416138814852547	2.847617529645834	1.5966976391361805	2.4663080003675537
CD226	2.3964476766968867	2.6014548564843083	2.1616604117103533	1.7226770780230105	-0.22711164505164397	6.301613241552433	6.3720806918772315	6.943627359778748	7.417307509287338	6.304694781106855
CD244	-0.6356005676162148	-0.45420145557209035	-0.7728705387557058	-0.7198852741933361	0.6434673623211117	2.9069117687176376	3.893369276706025	3.722749564674804	5.080314486048224	3.342618501157638
CD247	-0.1486481376326546	-1.4195886366980457	-2.2175163744060966	0.45784893143644184	-1.2584369682669625	4.064927311725296	4.451277386038201	4.753203073146507	5.444167122099996	3.443727971841511
CD27	-0.4780702189457114	0.5436889983025492	0.36725650067951865	-0.18932156383936805	0.7328115073755835	3.580068973538106	4.02732163023927	4.0199160148222886	4.219371858788938	3.9162783746683325
CD274	0.40979131412501263	1.7818872340701761	1.6339094018423816	0.5799236695314681	3.026733658634607	5.855893795584154	6.580628992352329	8.077510909610389	7.711427226704678	7.00394069114573
CD28	1.2163644356199104	2.4716344519355538	2.4934102465959103	2.837606059441127	1.8893443991303231	5.413885471079167	5.559556271998411	6.3124534118830455	6.0249291333216055	6.011158540477545
CD300A	-0.5407514589110737	0.7837707160888339	0.5324443490384777	0.8655804412843715	1.5075399420395457	3.6177762596829517	3.686656427600247	4.293158532156404	4.155927577261155	3.239325849071261
CD300C	-5.362469980568091	-0.9629194033706482	-2.1425921559700076	-1.1288932515854133	-1.2513720926503664	2.046792089217023	2.450978662426594	2.1644858718747693	1.960518119313146	2.2852343477152695
CD300E	0.45705548690087006	0.8650726211866014	0.5460629265919862	2.0210375552964432	-0.03787650814532294	5.596908311177109	6.626356078576339	6.747705241710507	6.786555691542383	6.77566394275284
CD300LF	-2.8805905207835973	-0.7771741022915938	-2.2355197819576804	-2.1561052430306993	0.7513270412476422	4.153258175392673	4.443291524479185	4.456875642433799	4.928561778389469	4.885417253085664
CD300LG	0.3100875772620849	2.760969786433281	2.615880793344722	2.41065933902882	0.5706916713928792	-6.599640414422279	-0.1810867991006944	-1.7822417850252583	-2.765739477733562	-2.832202604786587
CD33	0.7858888908764264	2.0461228722789118	1.4050264449597496	2.6908632268173824	2.4879636914493233	4.60412823482247	4.854214563290177	4.720021023515941	5.0498007745920885	4.5794504441802415
CD34	5.829405495502075	7.050019116377074	6.585824784895952	7.290315641058034	7.268995195628948	4.113867152962777	5.478548732093707	3.5183010660369427	4.083313509440329	4.846637821770573
CD37	2.719942600154581	2.9456872780304915	2.7710532067397686	3.0921065016411844	0.6542538972815242	4.720567386583339	5.197198823772684	5.310343773799228	5.374346551063266	5.188570865774563
CD38	0.6189412092608084	1.5211081558322879	1.9640774939553258	1.4370278470445563	1.831187613393415	6.717351657956881	7.191535411045695	8.21019550356114	8.20609714189228	7.836790293671321
CD3D	-0.4773916261550034	1.0937231110769021	-0.8464288886727594	0.005980837496379995	1.0027778390439246	4.864015265345524	4.773302637850293	5.8892323338491455	6.782679080621313	4.7232132818507315
CD3E	-0.28818680828180593	0.578893896723095	-0.04156075816557493	1.1114076263834674	1.4201671313077986	4.117611119303674	5.030819394211925	5.001679987104049	5.1972619336833725	5.057815313510424
CD3G	0.7629451105067818	1.1468990881215066	0.7473523425515345	1.5654487948286835	1.0638641815310723	5.261001301165386	5.5783985280701796	6.409961773820055	6.458613283557727	5.6036704006669025
CD4	3.8230928594259392	5.034576495235895	4.391251219239114	4.851941147115634	5.429131502328992	7.357342575618248	7.548523345382659	7.252344550002474	7.405899922163131	8.074420967954937
CD40	2.5696930950632435	3.7562641371581185	2.856643976577322	3.3709187200436	2.6878091446337	5.785771343884176	5.677543787946651	6.359463519817637	6.356315099119347	6.0563902292719485
CD40LG	-3.9499966313162123	-2.3255730214666053	-2.4897193143123113	-2.6179109328261663	-2.1481247943804087	2.9331108987664223	2.0510141019652606	2.2303328151854194	2.3317083979221516	2.3850300150072887
CD48	0.5105525060596378	2.5113989785953494	1.4103699791756656	1.721964464529304	2.4684516869448467	6.800045032972533	6.751589277786593	7.544099492796493	7.643490878281374	7.096691594127017
CD5	1.066720426556174	0.7493009366241163	1.3004505786461376	-0.09973489722590857	0.6583276527714318	4.563484471667146	5.245448058160657	4.373152545017729	5.040435757784235	4.539239672867838
CD52	1.347000462543888	2.7195845486160737	1.3825816682806393	2.377380561356156	-0.7898205398197363	6.34144081945254	6.100302606940784	6.891664644040537	6.9259959694472	5.671214839728621
CD53	-1.0235100377970998	0.6073764663878292	0.8344665143342799	0.6049309242692831	-0.6073490991844572	5.469172227447058	4.756956689898671	6.0834497794924225	5.917993391817916	5.001217467540638
CD6	1.7393898840439064	1.7583740526708769	2.492759134493415	1.4426055017996786	2.5398244796448	5.197374078367378	5.335490225868219	5.890645338367486	5.7602069063081105	4.997558998016526
CD68	3.360754372639735	5.262473834650193	4.83830523182436	5.195033072810658	3.7917757011375293	9.142154331132945	8.729851626379915	8.277615925641792	9.104621843200894	8.91911444180762
CD69	-1.3844922623633344	1.1229405601579887	1.065170321900558	1.2714397850361203	-2.1481247943804087	4.566015398138491	5.724917201002631	6.300178550120454	6.088561615878543	5.251888322335931
CD7	-0.9128157570370078	0.05291780930363097	-2.725734754931735	-2.384212426530076	-2.1481247943804087	3.5332153158061073	4.803095393034152	5.099181621089559	4.922091914786194	4.215628765044436
CD72	0.3712329090235057	0.7134700398473922	1.0285060026191302	1.076927083457583	0.21288149704368373	4.698384729981319	5.093610684253863	5.1011471800108446	5.7348616047719805	5.476410199092833
CD74	8.161217732266797	9.194334521796602	8.172366073628067	8.803086524302993	8.526977262560656	12.015091384019282	12.058338613325816	11.102956670971906	12.029634444740577	12.337496579082131
CD79A	-3.593778083093796	-2.578012245579504	-2.2773885914637564	-2.7641813033902207	-2.1481247943804087	4.785109835876087	4.179107363533259	3.8389235721189507	4.356865969821497	3.345695399841941
CD79B	-1.0607449338918584	0.36526428067086864	-6.473068541154679	-0.4173042578776692	1.284572375791271	2.8892785671482692	2.8359073614288404	3.6384632611959957	3.256931579774175	3.512599193851819
CD80	-2.3274697349234006	-1.412724935509062	-1.0608323939403894	-3.0446408593805896	-0.30450283547171386	3.8569991310888234	4.90966007288878	5.622735931346228	5.634854563290455	4.912432765968945
CD83	2.5349918752417757	3.6161069247803543	2.41906222941197	3.6492844673413636	3.32658261014505	5.808781753657073	5.644923465659681	6.54661544206832	6.494329077552663	6.302794999363365
CD84	2.8016005042210557	4.4554608728759275	4.344639315155639	4.875726001954697	4.425793684778428	8.006622931508682	7.3746217353136805	7.773370301965225	7.860812612918425	7.851793317139041
CD86	2.3907376735197468	2.9290244650633235	2.331318572577872	3.0624897606279267	2.6231695766002727	6.934539480240232	6.96636947276339	7.331100564944953	7.386116476511122	7.148233094522341
CD8A	-0.9354712660429005	-0.7758810583815112	-2.8254803571106386	-1.019143380189666	0.7144256786235783	4.397689740809696	5.44878450245002	7.094092951035807	7.068762730571839	5.693429777173918
CD8B	-2.0492624991936332	-0.20806115997412708	-0.3650696731346727	1.940011610518235	1.216834886461553	3.6379443299470258	4.345360774726975	6.399753198265009	5.742668189886779	4.260516967629281
CD9	8.408565369007073	7.9054801125492125	7.832663349229319	8.117151403066087	8.48201031858739	7.7028686469963175	5.569216293023153	5.50378795529473	5.628787430285692	6.203649405545656
CD96	1.0853437344016055	1.8477616962050039	1.8584745892107442	1.6295625569779242	0.9623190319875273	6.128040657307283	6.165819362027747	6.938454835700101	7.002750406364359	5.934322815403629
CDC42BPG	6.547624021250303	5.97271532129277	5.873996867929435	6.1777322173706715	6.994548974387218	4.162054245575595	1.6826516600684205	2.1759906565615834	2.8969915934000467	3.389719993818697
CDH1	8.87611340498853	8.66818525207214	8.249545885622373	8.252171636851665	8.533574680633341	7.319737527901288	5.273225144958723	5.286668029576	6.084663298036207	7.364884886890589
CDH11	6.0720938222189265	5.782082895749536	5.949754640696377	5.41274182873969	6.213178117928019	8.459912242228135	8.926155555969792	7.322519623768032	7.823054026061109	7.029834310408708
CDH12	2.3421446625894076	3.0585793817035136	2.2443721315320864	3.1270500384438815	2.741083345010961	-1.0397767663935706	-1.0437422052798102	-0.906701123527466	-1.0248587401496887	-0.7868978475573889
CDH19	3.176208093188179	3.352597823609748	4.109574099591959	2.767544546717152	3.2196348530811445	1.1202892476973647	0.31473977944229703	1.7072214428969938	0.40709737078737807	1.7347950217921166
CDH22	1.0540535184339024	0.8193746985916185	0.8076487241517849	0.9861741826175424	0.7872303549007706	-2.8041856109751273	-2.236226726683502	-1.9625422431756587	-3.509672710445415	-1.6269010931760115
CDHR1	7.934503728615679	8.353839993519866	7.572465128803573	7.868843554244794	7.427580413740149	4.522356201729457	1.8283214859897599	2.5807288984968433	3.215892043473312	4.590513660299263
CDKN2A	-1.9935619026373435	-1.7163627953040197	-2.109416158405409	-3.0283863366358883	1.5281546808005377	1.0476719229028533	0.9406741095558372	0.8442788292207214	1.5155517832385512	0.3766717532449839
CDKN2B	6.3095662907587915	5.876069449369082	6.064421546276277	5.906658547798174	5.858869929452259	5.06340082985055	2.7258335759603853	2.570197151567156	2.9705215530281746	3.8189755669155403
CDNF	2.1163914027642394	2.0102286686612203	2.0473637461510408	2.0056203356610895	2.3374814638735253	0.22780780968293182	-0.6688271307658604	-0.5270613237160899	-0.9287232092032737	-0.6575969846447176
CDO1	2.534788770836636	3.7743869771225995	4.415788627783333	4.086375124865309	3.7923149055535115	1.2822530365986096	2.0705360200707	0.5326798009370478	0.48738117578626977	0.011687263405359149
CDON	5.543773096378952	6.232412449966292	5.764835010574244	6.395876581072422	5.198046564024459	3.491072366373568	4.198140537881372	3.7140110894734972	3.6694471138512963	3.6524189013589146
CDS1	6.316757862776426	6.319633214956103	5.885816237210284	6.14985407149824	5.771695668473498	4.948683079381803	2.5653408087911105	3.511811247655994	3.665407431340485	3.9074297988873834
CEACAM21	-3.5534359952603904	-0.9192550963610312	-0.9893141042966159	0.054537277875088164	-0.7634922050153012	2.249097030768674	2.7131194464057358	2.6460887287527295	2.9663816694365	2.7421286692061972
CEACAM4	-3.224262011627481	-2.5694008972180984	-2.3329524691897165	-2.2700290614294723	-2.1481247943804087	1.208640889026203	3.1336246136951527	2.8995766570571497	3.519276321217673	2.7432262456618273
CECR1	1.3582181655308443	3.236843200989563	2.176985814336323	1.8126736306214348	2.9240405629779556	7.204167315457067	6.847545341660787	6.812179328698621	7.090924158348734	7.441501969128327
CECR6	-0.07257544122407937	-1.432218913467684	-0.6419637753827611	0.3775299827343734	-2.1481247943804087	2.406777990937269	2.4249190342885107	2.5482051193116257	1.4270821278115282	2.6237032183492826
CELSR2	7.269060402582352	6.679829469828216	6.500641141359877	6.644392059667767	7.082565240790949	5.1175229304866	3.3300779663648226	3.114688763719466	3.0887828393207784	4.483320296317576
CEMIP	4.284597922017268	4.188191964539169	4.328324572620214	4.11015975065153	3.8191235686209413	7.0807863415266565	8.642713194987516	7.636343065452132	7.145829780064199	6.656659582785431
CES4A	4.936945237726694	5.192982697213113	4.071896005898028	5.011516948989425	4.926121622048906	4.1611994841601305	1.7113931093389236	2.564955987982043	2.750877049408719	2.4215275605111053
CFB	3.007551858396104	3.838707649782936	4.148794495464044	4.020793657003478	4.661369342100519	6.8743366514612445	7.382495533879443	7.6963733038209785	7.327542109742798	7.315121289913671
CFTR	4.107600327235113	3.050381763610171	3.2657588168338507	3.1927235971946155	-1.1399527818938973	1.2577254509637918	-0.637036428183864	0.006406588059109751	-0.50001720401134	0.15265076494370344
CGN	5.504914917938283	4.260757628034856	5.249135847279157	4.266074904970103	5.067812463046089	3.743029659553256	0.9213145668287862	2.1921799248792837	1.7062286066146322	2.853315276194929
CGNL1	7.149418205629312	6.4346563024720265	6.779572101898947	6.748180483640748	6.376226176712923	4.559093718517981	4.257778297717564	3.105380978728063	3.375456367801964	3.9256452544682627
CH17-212P11.4	-6.370271528368757	-6.6960287082404975	-1.8014901132022134	-5.098448542647532	-0.1538211182623449	4.638034586920919	4.545016221227679	5.321056031667858	5.679417987826612	4.335081851183796
CH17-262H11.1	-6.370271528368757	-6.6960287082404975	-6.473068541154679	-3.468451411878122	-2.1481247943804087	4.798259883634862	0.07305653675995356	3.8503501767240422	4.864571576713199	4.032813760115125
CH17-60O17.7	-6.370271528368757	-2.480148843608279	-6.473068541154679	-5.098448542647532	-2.1481247943804087	4.997809375371642	6.038977920545824	4.074824481784519	5.495792916902883	4.116198507735676
CH25H	-1.4010166651225715	-0.07367848878713402	-0.36807033689109653	0.17626985697061096	0.004861449025247466	3.328768200277832	2.9128633904134293	3.8884983325735494	3.9945418210334904	3.72202288645758
CHAD	1.6856384795487829	1.1853468180196658	1.492571319216087	1.7410468956920404	0.824675551390815	-1.248281372876961	-0.4733218767623933	-1.0238604367113293	-0.2206092351916188	-0.262073457940262
CHADL	1.7666507717770925	2.51276282282268	1.4558496116172643	2.190202649135503	2.7979814481950345	0.5554475304461923	-1.5129490830923764	-0.6598956953626635	-0.6210514700730376	-0.5739679470691421
CHI3L1	5.033783720277163	5.7068282126791345	4.260394546370949	3.6990695291429234	5.747370035776017	9.642190325561865	8.244133624555833	6.670220103661889	6.80474123983203	9.536277324128344
CHI3L2	3.1167044706589047	2.4354969899960106	3.5246987748258314	1.650013840438426	3.2663330737989713	5.988535716664486	5.602354780399411	5.458520756845829	4.7954415457763915	4.319806748622015
CHL1	8.284817772449443	7.7869537188341065	7.32626903624506	6.919052962631238	7.42596234722013	5.057250889392806	4.994943378498859	4.361114370380473	4.262756152601583	5.29736317883012
CHMP4C	6.398930143317186	5.624209714852755	5.53520307675437	4.634175289147752	4.8594233509322	3.7551047650629967	0.9588474001793943	1.1657758740454536	1.5620971167470377	2.8364521678224177
CHN1	1.4278118946739768	1.322348959148366	1.642635199172118	-0.14253800204526523	2.336882116557901	4.487277464079361	5.000121883074927	3.773042706499585	3.9065498183781884	3.4832509090513364
CHP2	7.314769190156066	7.182050479958273	6.538854415738477	7.078065762534567	7.173968408422741	3.1056660954590427	1.5268769732762792	2.06578433843206	1.447623318048334	1.8596646542572624
CHRDL1	5.717377388875547	7.569069425210811	8.22524092424684	8.008499305705131	6.517181443671207	2.0933516159913834	5.566868087408082	6.4197829041653	3.6544163971052237	2.934932477633233
CHRFAM7A	-1.32804271912097	0.6168317214088838	0.1882716622089271	0.037022075518842415	-2.1481247943804087	2.5234371457382796	1.5723902148384399	1.75184027315977	2.2807695424741863	1.5210010040450326
CHRM3	3.895984417915264	1.5858228854132168	3.629474580173802	1.441946158575492	1.231933948383918	0.3176806806403765	1.276162906839526	-0.21228909927781536	0.39493922948765536	-1.5833191461061276
CHST1	-0.5531964506989349	-0.5870948248323623	0.3843090540125635	-1.6532209501674697	0.4077011222574801	1.0955464947077065	2.229589571497979	1.5575184573581875	0.959306913038775	2.13958009966956
CHST11	2.6422070608193726	3.2508734699186537	2.625517286928679	2.7652811406789923	4.741135432457692	7.049805048107851	7.121608993032524	7.420378143419849	7.41908952237574	7.0766626334486915
CHST2	3.431538020110746	2.407479146889308	3.969406080567916	2.1678109270404535	4.01523894629175	5.50881397056706	5.48966495664205	5.2312487769089655	5.181834206868453	4.535631719297367
CHST9	1.4803074963649479	2.1955911422346337	1.9850735008004488	1.7107322197840673	2.621233889569475	-1.1273711785985596	-3.016980532450697	-2.538574952667903	-4.021883958228686	-1.9411935353615837
CIDEA	3.3825782000976456	3.615958524273171	4.2611140178221785	4.070747390650499	3.886658577927788	3.609753401673434	1.7337785612658403	0.13014375291486563	-0.9594458226399388	1.4828374029135036
CIDEC	5.047588752863283	6.092592606669394	7.430784062647978	6.8055480678371385	4.45296767302958	-3.7675324940304145	2.578790789035527	0.3437108490396614	-6.239113496551503	-2.830733228619499
CIITA	4.088566658516902	5.413962800908866	4.720637193295957	4.28388604857905	5.429460219040561	7.327830835984198	7.865679827881822	7.89192085828621	7.9343069985721755	8.496300736468163
CKB	5.554729704498847	5.942637667810134	5.3035237037783665	6.128764689774553	5.457415309701624	3.1423674224375207	2.103237257905667	0.3093110900669973	1.188192771423246	1.4839466991343633
CKMT2	2.47270644360365	2.570835739018564	2.495499504169215	2.411465740976836	2.0828470745758714	0.20777142751488056	1.2063842929109476	0.2618944668373387	-0.026648700316844288	0.1869527186676628
CLCA4	4.6398996672788275	4.90576786706967	3.473500629339198	4.489408713515349	3.8581734766407356	1.8648599181338592	-1.5080524100644634	0.2910292539773104	-1.2434919666992865	3.5364213456839524
CLDN1	8.95619269674793	8.93279024074004	8.402077734030945	8.667706543746565	9.40001680632206	6.301694152599127	3.0907949921179467	4.248727163246958	4.106592962723828	5.663269849081033
CLDN10	5.393171155601732	3.6923722772081566	4.589293764010963	3.19850764033666	1.9569456284539684	2.263860678254805	-0.05643806160076582	0.07139458608177185	0.635026104207947	0.06532878590212679
CLDN4	6.762788822903464	6.791621668595756	6.217747935714342	6.437711997089098	7.135690808152529	5.882419425679913	4.157194111301298	4.212600179560776	4.125510186245702	4.502772764786499
CLDN8	3.963813657103595	4.251410234883832	3.2631379009879002	3.092474404382069	2.773289412003265	0.3221612455692286	-0.9359746436170517	-0.27356226937297545	-1.1477095203658358	-0.33303459987452005
CLEC10A	1.9122579756101123	3.921172383551386	2.22408358900308	2.320506117841038	4.125625276711235	5.876398009902412	6.380807480975126	5.360096402153223	5.1168482956714785	6.129764594726467
CLEC12A	0.23946437612246152	0.8769658549847847	1.1596817911615092	0.5199970860093699	-0.7562475356378215	4.957019824514312	4.7744135932781235	5.5167818875087	5.577691730125561	5.75794944972142
CLEC2A	5.76675205838034	5.384406783318552	5.260940318129669	5.998354107227805	4.545930192944307	1.4019527941775594	-3.155421386703829	-0.15938362353905888	-1.034870449151797	-0.28212263730503645
CLEC2D	3.3598969430491774	2.9700417878483405	3.8030176594029745	3.3032752795813494	2.5382357352260825	5.74033623659337	6.596242787879587	7.757913615711756	7.634948749622731	6.476629450073147
CLEC3B	5.258591830353933	6.453263444797135	6.235621843551265	7.132323953231284	7.803451216977384	2.3299039340910386	2.6191989873038812	2.8855279856376606	1.8155850341415638	1.9056898162474842
CLEC4A	1.0653576485485554	1.8787381349391985	1.7224804709572774	2.07531455023241	1.574721529129264	4.054281228222979	5.010581752156094	4.723756358679474	5.1277158744421545	4.563141027080808
CLEC4C	-2.4350491860724426	-1.4772621231815084	-1.9040876210335291	-2.865056383070046	-0.813725836111484	1.3715004953919376	1.8480437429285164	0.6737903788606661	1.933602139634926	2.4494582728625285
CLEC4D	-6.370271528368757	-1.7772827556547837	-3.494707998594074	-2.0582452016583046	-1.0425888185655094	3.249954523188282	3.5408240053655735	4.269395733538834	3.5970941240741676	3.598066276246668
CLEC4E	-0.19188080356228182	0.8001661310586267	0.9142589967491047	0.43104084850496766	0.603610892463682	5.7561105473591825	5.867426850164195	6.667227749571687	6.189357642007956	6.758539519526813
CLEC5A	2.6632829193026155	2.5924865458780744	2.260430268484371	1.2993877380653236	1.5926996805647562	4.396748289131	5.6431848990673865	5.464682647894572	4.475874314744184	6.206876591981623
